area, productname, slot, GUID, Loops, StopOnError, LoopOnError, LoopForTime, step name, location
"PCB2C, WS-XSUP, 0, 793509A1-7E7E-4227-82F9-3831F8287C6D, 1, 0, 0, 0, DIAG_DPUFRAMES, ADT_MCL_DIAG_RUN|DpuFrames:960"
"PCB2C, WS-XSUP, 0, 06D48FB7-3926-4B25-A568-04F5C2CD1FDF, 1, 0, 0, 0, DIAG_CORETOCORE, ADT_MCL_DIAG_RUN|CoreToCore:960"
"PCB2C, WS-XSUP, 0, 26736530-C74F-4C17-BE97-F89B8B4F367B, 1, 0, 0, 0, DIAG_DOPMACSECDIAG, ADT_MCL_DIAG_RUN|DopMACsecDiag:1000"
"PCB2C, WS-XSUP, 0, 9EB0C7F7-8E58-4ACE-AE69-2EF56EA552E8, 1, 0, 0, 0, DIAG_PORTFRAMES, ADT_MCL_DIAG_RUN|PortFrames:960"
"PCB2C, WS-XSUP, 0, BD8D8E5F-446E-4E97-AF1A-E217C2CA5249, 1, 0, 0, 0, DIAG_JUMBOFRAMES, ADT_MCL_DIAG_RUN|JumboFrames:960"
"PCB2C, WS-XSUP, 0, 8AB56EAB-C6A6-4DD5-892D-B80CB4E203E5, 1, 0, 0, 0, DIAG_RCPFRAMES, ADT_MCL_DIAG_RUN|RcpFrames:960"
"PCB2C, WS-XSUP, 0, 738140FB-289B-45C1-940B-ECA8D8CCBAF7, 1, 0, 0, 0, DIAG_DOPPSRO, ADT_MCL_DIAG_RUN|DopPSRO:120"
"PCB2C, WS-XSUP, 0, 0CF6FF59-285D-44C6-9836-9CD4D8BDA3EC, 1, 0, 0, 0, DIAG_CRAYCOREPSRO, ADT_MCL_DIAG_RUN|CrayCorePSRO:120"
"PCB2C, WS-XSUP, 0, F0855C31-8111-48F9-B936-D0A3F6F21451, 1, 0, 0, 0, DIAG_DOPMBIST, ADT_MCL_DIAG_RUN|DopMBIST:960"
"PCB2C, WS-XSUP, 0, 91CF95C9-8D9E-4B0D-9D41-23CA04C89BD4, 1, 0, 0, 0, DIAG_DOPCISCOPRBS, ADT_MCL_DIAG_RUN|DopCiscoPRBS:1000"
"PCB2C, WS-XSUP, 0, CACCAFC3-2CBF-4825-8C61-B30416484269, 1, 0, 0, 0, DIAG_USBCONINTLB, ADT_MCL_DIAG_RUN|UsbConsoleIntLB:240"
"PCB2C, WS-XSUP, 0, 39E74365-F86D-406D-993A-18BBA0385EDD, 1, 0, 0, 0, DIAG_CPUTODOP, ADT_MCL_DIAG_RUN|CpuToDop:240"
"PCB2C, WS-XSUP, 0, 7F0C86F3-7C72-4121-AA95-1E44CB57F9BA, 1, 0, 0, 0, DIAG_SUP2SUPTEST, ADT_MCL_DIAG_RUN|SUP2SUPTest:240"
"PCB2C, WS-XSUP, 0, 4EC98272-EA8C-4465-9983-B2590EB1D114, 1, 1, 0, 0, STD_NAV_EXIT, ADT_MCL_STARDUST_NAV|exit:1"
"PCB2C, WS-XSUP, 0, C4DF8A56-B7B7-4474-90DD-DF9B1ECE050E, 1, 0, 0, 0, SET_TO_10G, ADT_MCL_PASSPORT_SET_TO_10G_SPEED"
"PCB2C, WS-XSUP, 0, A45F3357-6EE4-4610-9DB8-2D2E01D055F3, 1, 0, 0, 0, TF_INT_10G_64, ADT_MCL_PASSPORT_10G_S64_INT_TRAF"
"PCB2C, WS-XSUP, 0, 224FF186-F42B-47D2-A466-E29DEADA7640, 1, 0, 0, 0, TF_INT_10G_512, ADT_MCL_PASSPORT_10G_S512_INT_TRAF"
"PCB2C, WS-XSUP, 0, 0AF4D40C-A908-4478-B90F-43EC08E100B0, 1, 0, 0, 0, TF_INT_10G_1518, ADT_MCL_PASSPORT_10G_S1518_INT_TRAF"
"PCB2C, WS-XSUP, 0, E02269D1-2AFF-476E-9D6A-050E110A0012, 1, 0, 0, 0, TF_INT_10G_8128, ADT_MCL_PASSPORT_10G_S8128_INT_TRAF"
"PCB2C, WS-XSUP, 0, F0BA5B62-18D4-49A0-81CE-36B02A0FB5C0, 1, 0, 0, 0, SET_TO_40G, ADT_MCL_PASSPORT_SET_TO_40G_SPEED"
"PCB2C, WS-XSUP, 0, FA64BA01-629B-4385-BE3F-C7E97BE66D13, 1, 0, 0, 0, TF_INT_40G_64, ADT_MCL_PASSPORT_40G_S64_INT_TRAF"
"PCB2C, WS-XSUP, 0, 8F439CC8-D2BD-4688-AF23-7C8BAD3D69A1, 1, 0, 0, 0, TF_INT_40G_512, ADT_MCL_PASSPORT_40G_S512_INT_TRAF"
"PCB2C, WS-XSUP, 0, AEBA7D04-2CF2-413C-AD99-883EC0B4AADF, 1, 0, 0, 0, TF_INT_40G_1518, ADT_MCL_PASSPORT_40G_S1518_INT_TRAF"
"PCB2C, WS-XSUP, 0, 4BFD56CC-043F-4924-987E-2F23E858FB05, 1, 0, 0, 0, TF_INT_40G_8128, ADT_MCL_PASSPORT_40G_S8128_INT_TRAF"
"PCB2C, WS-XSUP, 0, B32AAAEA-AB7A-4B36-965F-F8DE4BFBB9C3, 1, 0, 0, 0, TF_INT_513, ADT_MCL_PASSPORT_S513_INT_TRAF"
"PCB2C, WS-XSUP, 0, 095AB32B-8223-4696-8EF6-EA7914B9D1FF, 1, 0, 0, 0, TF_INT_8128, ADT_MCL_PASSPORT_S8128_INT_TRAF"
"PCB2C, WS-XSUP, 0, 4EC98272-EA8C-4465-9983-B2590EB1D114, 1, 1, 0, 0, STD_NAV_EXIT, ADT_MCL_STARDUST_NAV|exit:2"
"PCB2C, WS-XSUP, 0, A1B7ACCF-7DA7-4A91-99D1-857AD582175B, 1, 0, 0, 0, CHECK_BOTH_SUP, ADT_MCL_CHECK_BUDDY_SUP_RUNNING|1"
"PCB2C, WS-XSUP, 0, F10E491C-F976-4BE6-8BB0-9DFAE0B91BAB, 1, 0, 0, 0, FLASH_LAUNCH_STARDUST, ADT_MCL_FLASH_LAUNCH_STARDUST|2:PRISUP"
"PCB2C, WS-XSUP, 0, F280BA01-BB03-41C9-BBFC-068634F20684, 1, 0, 0, 0, SETU_23, ADT_MCL_23_SETU|1:PRISUP"
"PCB2C, WS-XSUP, 0, DBA8819B-838F-4D31-9D19-F05E7FF870EA, 1, 0, 0, 0, VOLT_MARGIN_SET, ADT_MCL_VOLT_MARGIN_SET|2:PRISUP"
"PCB2C, WS-XSUP, 0, 068B4CCB-AC77-4453-BDFA-7EEA21AF23EF, 1, 0, 0, 0, VOLT_MARGIN_CAP, ADT_MCL_VOLT_MARGIN_CAPTURE|2:PRISUP"
"PCB2C, WS-XSUP, 0, CC53B923-9832-4C29-874C-7B2BE9472D66, 1, 0, 0, 0, VOLT_MARGIN_CHK, ADT_MCL_VOLT_MARGIN_VERIFY|2:PRISUP"
"PCB2C, WS-XSUP, 0, DE64AD28-FA81-4821-A8B5-BDC1B648429C, 1, 0, 0, 0, TF_INT_10G_64_CORE0, ADT_MCL_PASSPORT_10G_S64_INT_TRAF_CORE0|1:PRISUP"
"PCB2C, WS-XSUP, 0, 54EDB535-1531-4D58-85EA-53DF40B23C85, 1, 0, 0, 0, TF_INT_10G_9198_CORE0, ADT_MCL_PASSPORT_10G_S9198_INT_TRAF_CORE0|1:PRISUP"
"PCB2C, WS-XSUP, 0, 6B7967B0-D2FE-4093-8478-C5C7A9ACC68E, 1, 0, 0, 0, TF_INT_10G_64_CORE1, ADT_MCL_PASSPORT_10G_S64_INT_TRAF_CORE1|1:PRISUP"
"PCB2C, WS-XSUP, 0, 0C5A2CAF-F420-4C5D-8F1B-E4AD6D88105D, 1, 0, 0, 0, TF_INT_10G_9198_CORE1, ADT_MCL_PASSPORT_10G_S9198_INT_TRAF_CORE1|1:PRISUP"
"PCB2C, WS-XSUP, 0, D8AB7544-6602-4473-9501-BEF47B2A8105, 1, 0, 0, 0, TF_INT_40G_64_CORE0, ADT_MCL_PASSPORT_40G_S64_INT_TRAF_CORE0|1:PRISUP"
"PCB2C, WS-XSUP, 0, A1F15BA4-E8DB-4DC1-A5F9-98BF59BD7824, 1, 0, 0, 0, TF_INT_40G_9198_CORE0, ADT_MCL_PASSPORT_40G_S9198_INT_TRAF_CORE0|1:PRISUP"
"PCB2C, WS-XSUP, 0, 167C2240-DE69-43AA-A235-C31E05A6CBD8, 1, 0, 0, 0, TF_INT_40G_64_CORE1, ADT_MCL_PASSPORT_40G_S64_INT_TRAF_CORE1|1:PRISUP"
"PCB2C, WS-XSUP, 0, E29B188E-C0E0-475F-B030-CBC980A0E0FC, 1, 0, 0, 0, TF_INT_40G_9198_CORE1, ADT_MCL_PASSPORT_40G_S9198_INT_TRAF_CORE1|1:PRISUP"
"PCB2C, WS-XSUP, 0, 4EC98272-EA8C-4465-9983-B2590EB1D114, 1, 0, 0, 0, STD_NAV_EXIT, ADT_MCL_STARDUST_NAV|exit:6:PRISUP"
"PCB2C, WS-XSUP, 0, A1B7ACCF-7DA7-4A91-99D1-857AD582175B, 1, 0, 0, 0, CHECK_BOTH_SUP, ADT_MCL_CHECK_BUDDY_SUP_RUNNING|2"
"PCB2C, WS-XSUP, 0, F10E491C-F976-4BE6-8BB0-9DFAE0B91BAB, 1, 0, 0, 0, FLASH_LAUNCH_STARDUST, ADT_MCL_FLASH_LAUNCH_STARDUST|2:SECSUP"
"PCB2C, WS-XSUP, 0, F280BA01-BB03-41C9-BBFC-068634F20684, 1, 0, 0, 0, SETU_23, ADT_MCL_23_SETU|1:SECSUP"
"PCB2C, WS-XSUP, 0, DBA8819B-838F-4D31-9D19-F05E7FF870EA, 1, 0, 0, 0, VOLT_MARGIN_SET, ADT_MCL_VOLT_MARGIN_SET|2:SECSUP"
"PCB2C, WS-XSUP, 0, 068B4CCB-AC77-4453-BDFA-7EEA21AF23EF, 1, 0, 0, 0, VOLT_MARGIN_CAP, ADT_MCL_VOLT_MARGIN_CAPTURE|2:SECSUP"
"PCB2C, WS-XSUP, 0, CC53B923-9832-4C29-874C-7B2BE9472D66, 1, 0, 0, 0, VOLT_MARGIN_CHK, ADT_MCL_VOLT_MARGIN_VERIFY|2:SECSUP"
"PCB2C, WS-XSUP, 0, DE64AD28-FA81-4821-A8B5-BDC1B648429C, 1, 0, 0, 0, TF_INT_10G_64_CORE0, ADT_MCL_PASSPORT_10G_S64_INT_TRAF_CORE0|1:SECSUP"
"PCB2C, WS-XSUP, 0, 54EDB535-1531-4D58-85EA-53DF40B23C85, 1, 0, 0, 0, TF_INT_10G_9198_CORE0, ADT_MCL_PASSPORT_10G_S9198_INT_TRAF_CORE0|1:SECSUP"
"PCB2C, WS-XSUP, 0, 6B7967B0-D2FE-4093-8478-C5C7A9ACC68E, 1, 0, 0, 0, TF_INT_10G_64_CORE1, ADT_MCL_PASSPORT_10G_S64_INT_TRAF_CORE1|1:SECSUP"
"PCB2C, WS-XSUP, 0, 0C5A2CAF-F420-4C5D-8F1B-E4AD6D88105D, 1, 0, 0, 0, TF_INT_10G_9198_CORE1, ADT_MCL_PASSPORT_10G_S9198_INT_TRAF_CORE1|1:SECSUP"
"PCB2C, WS-XSUP, 0, D8AB7544-6602-4473-9501-BEF47B2A8105, 1, 0, 0, 0, TF_INT_40G_64_CORE0, ADT_MCL_PASSPORT_40G_S64_INT_TRAF_CORE0|1:SECSUP"
"PCB2C, WS-XSUP, 0, A1F15BA4-E8DB-4DC1-A5F9-98BF59BD7824, 1, 0, 0, 0, TF_INT_40G_9198_CORE0, ADT_MCL_PASSPORT_40G_S9198_INT_TRAF_CORE0|1:SECSUP"
"PCB2C, WS-XSUP, 0, 167C2240-DE69-43AA-A235-C31E05A6CBD8, 1, 0, 0, 0, TF_INT_40G_64_CORE1, ADT_MCL_PASSPORT_40G_S64_INT_TRAF_CORE1|1:SECSUP"
"PCB2C, WS-XSUP, 0, E29B188E-C0E0-475F-B030-CBC980A0E0FC, 1, 0, 0, 0, TF_INT_40G_9198_CORE1, ADT_MCL_PASSPORT_40G_S9198_INT_TRAF_CORE1|1:SECSUP"
"PCB2C, WS-XSUP, 0, 4EC98272-EA8C-4465-9983-B2590EB1D114, 1, 0, 0, 0, STD_NAV_EXIT, ADT_MCL_STARDUST_NAV|exit:6:SECSUP"
"PCB2C, WS-XSUP, 0, A1B7ACCF-7DA7-4A91-99D1-857AD582175B, 1, 0, 0, 0, CHECK_BOTH_SUP, ADT_MCL_CHECK_BUDDY_SUP_RUNNING|3"

